date,week,dow,status,total,in,out,101000566,102000566,353244406,353244410
2016-09-17,37,6,5,395,204,191,204,191
2016-09-18,37,7,5,539,265,274,265,274
2016-09-19,38,1,4,3738,1918,1820,1918,1820
2016-09-20,38,2,4,4467,2268,2199,2268,2199
2016-09-21,38,3,4,4285,2191,2094,2191,2094
2016-09-22,38,4,4,4819,2499,2320,2499,2320
2016-09-23,38,5,4,4021,2036,1985,2036,1985
2016-09-24,38,6,5,1687,841,846,841,846
2016-09-25,38,7,5,2163,1096,1067,1096,1067
2016-09-26,39,1,4,4277,2233,2044,2233,2044
2016-09-27,39,2,4,4540,2328,2212,2328,2212
2016-09-28,39,3,4,4822,2459,2363,2459,2363
2016-09-29,39,4,4,5164,2598,2566,2598,2566
2016-09-30,39,5,4,4272,2189,2083,2189,2083
2016-10-01,39,6,5,710,354,356,354,356
2016-10-02,39,7,1,1386,687,699,687,699
2016-10-03,40,1,,4472,2286,2186,2286,2186
2016-10-04,40,2,,4860,2465,2395,2465,2395
2016-10-05,40,3,,4652,2378,2274,2378,2274
2016-10-06,40,4,,4265,2183,2082,2183,2082
2016-10-07,40,5,,3740,1931,1809,1931,1809
2016-10-08,40,6,1,1557,783,774,783,774
2016-10-09,40,7,1,1749,912,837,912,837
2016-10-10,41,1,,3851,1949,1902,1949,1902
2016-10-11,41,2,,4385,2234,2151,2234,2151
2016-10-12,41,3,,4089,2114,1975,2114,1975
2016-10-13,41,4,,2326,1190,1136,1190,1136
2016-10-14,41,5,,1436,740,696,740,696
2016-10-15,41,6,1,1493,738,755,738,755
2016-10-16,41,7,1,1554,797,757,797,757
2016-10-17,42,1,,2078,1071,1007,1071,1007
2016-10-18,42,2,,4053,2080,1973,2080,1973
2016-10-19,42,3,4,3868,1998,1870,1998,1870
2016-10-20,42,4,4,4014,2026,1988,2026,1988
2016-10-21,42,5,4,3472,1775,1697,1775,1697
2016-10-22,42,6,5,1388,700,688,700,688
2016-10-23,42,7,5,631,312,319,312,319
2016-10-24,43,1,4,3809,1945,1864,1945,1864
2016-10-25,43,2,4,2113,1105,1008,1105,1008
2016-10-26,43,3,4,2432,1224,1208,1224,1208
2016-10-27,43,4,4,2197,1104,1093,1104,1093
2016-10-28,43,5,4,2118,1077,1041,1077,1041
2016-10-29,43,6,5,796,406,390,406,390
2016-10-30,43,7,5,1039,542,497,542,497
2016-10-31,44,1,4,1345,687,658,687,658
2016-11-01,44,2,6,1045,552,493,552,493
2016-11-02,44,3,4,2360,1208,1152,1208,1152
2016-11-03,44,4,,3596,1829,1767,1829,1767
2016-11-04,44,5,,3365,1750,1615,1750,1615
2016-11-05,44,6,1,384,196,188,196,188
2016-11-06,44,7,1,631,332,299,332,299
2016-11-07,45,1,,3569,1839,1730,1839,1730
2016-11-08,45,2,,3028,1532,1496,1532,1496
2016-11-09,45,3,,2044,1056,988,1056,988
2016-11-10,45,4,,1920,983,937,983,937
2016-11-11,45,5,2,322,171,151,171,151
2016-11-12,45,6,1,809,396,413,396,413
2016-11-13,45,7,1,619,312,307,312,307
2016-11-14,46,1,,2785,1416,1369,1416,1369
2016-11-15,46,2,,3395,1745,1650,1745,1650
2016-11-16,46,3,,3559,1838,1721,1838,1721
2016-11-17,46,4,,3655,1839,1816,1839,1816
2016-11-18,46,5,,2655,1373,1282,1373,1282
2016-11-19,46,6,1,1085,544,541,544,541
2016-11-20,46,7,1,1172,586,586,586,586
2016-11-21,47,1,,2553,1320,1233,1320,1233
2016-11-22,47,2,,2288,1148,1140,1148,1140
2016-11-23,47,3,,3675,1865,1810,1865,1810
2016-11-24,47,4,,2116,1069,1047,1069,1047
2016-11-25,47,5,,2112,1092,1020,1092,1020
2016-11-26,47,6,1,1147,582,565,582,565
2016-11-27,47,7,1,1158,584,574,584,574
2016-11-28,48,1,,3143,1611,1532,1611,1532
2016-11-29,48,2,,3506,1813,1693,1813,1693
2016-11-30,48,3,,3317,1686,1631,1686,1631
2016-12-01,48,4,,3321,1685,1636,1685,1636
2016-12-02,48,5,,2622,1340,1282,1340,1282
2016-12-03,48,6,1,635,318,317,318,317
2016-12-04,48,7,1,836,430,406,430,406
2016-12-05,49,1,,3222,1651,1571,1651,1571
2016-12-06,49,2,,3295,1676,1619,1676,1619
2016-12-07,49,3,,3015,1534,1481,1534,1481
2016-12-08,49,4,,3223,1608,1615,1608,1615
2016-12-09,49,5,,2689,1378,1311,1378,1311
2016-12-10,49,6,1,803,402,401,402,401
2016-12-11,49,7,1,751,373,378,373,378
2016-12-12,50,1,,2792,1411,1381,1411,1381
2016-12-13,50,2,,2956,1480,1476,1480,1476
2016-12-14,50,3,,2712,1365,1347,1365,1347
